4447, 4398, 4560, 4495, -2.700542, 80.31052
4430, 4383, 4577, 4510, -1.436439, 84.88457
4414, 4365, 4593, 4528, -2.340229, 89.47694
4398, 4345, 4609, 4548, -3.818101, 94.17313
4377, 4327, 4630, 4566, -2.321918, 99.93192
4363, 4305, 4644, 4588, -5.076115, 103.8037
4350, 4283, 4657, 4610, -8.58147, 106.3319
4339, 4271, 4668, 4622, -8.251689, 103.4372
4335, 4257, 4672, 4636, -11.41506, 99.13799
4330, 4240, 4677, 4653, -15.18299, 96.43268
4336, 4245, 4671, 4648, -13.44439, 78.46762
4310, 4198, 4697, 4695, -21.2041, 101.2767
4328, 4208, 4679, 4685, -22.35246, 76.82349
4327, 4199, 4680, 4694, -22.91429, 71.48614
4329, 4193, 4678, 4700, -23.7265, 64.65865
4335, 4189, 4672, 4704, -25.20436, 55.76089
4352, 4195, 4655, 4698, -26.93872, 39.022
4369, 4199, 4638, 4694, -29.25933, 25.36093
4383, 4204, 4624, 4689, -29.97383, 13.72117
4399, 4209, 4608, 4684, -31.26238, 2.704444
4389, 4235, 4618, 4658, -8.446398, -3.253579
4838, 4414, 4169, 4479, -125.9836, -278.6849
4582, 4327, 4425, 4566, -36.36773, -94.35818
4620, 4354, 4387, 4539, -37.16162, -111.4086
4663, 4385, 4344, 4508, -37.47916, -130.5047
4702, 4423, 4305, 4470, -33.85168, -148.1902
4749, 4456, 4258, 4437, -35.6288, -165.4788
4790, 4498, 4217, 4395, -30.71277, -182.0223
4834, 4536, 4173, 4357, -29.90667, -195.7078
4863, 4569, 4144, 4324, -24.49596, -199.2315
4891, 4595, 4116, 4298, -22.58451, -199.2315
4917, 4625, 4090, 4268, -17.96159, -199.2315
4938, 4659, 4069, 4234, -10.32803, -199.2314
4964, 4688, 4043, 4205, -7.408964, -199.2314
4980, 4727, 4027, 4166, 3.754425, -199.2314
5004, 4758, 4003, 4135, 6.148294, -199.2314
