3.465294, 10.88123, 10.5239, 13312
3.21857, 12.44826, 10.94999, 13325
2.966488, 13.91953, 11.36091, 13340
2.621921, 15.56528, 11.83481, 13353
2.258694, 16.81366, 12.25635, 13366
1.886337, 17.97531, 12.69039, 13379
1.500781, 19.02601, 13.13991, 13392
1.09121, 19.93213, 13.59885, 13405
0.6534558, 20.56623, 14.06911, 13418
0.1779918, 20.97835, 14.54711, 13431
-0.309083, 21.20132, 15.02243, 13444
-0.8170967, 21.24526, 15.4921, 13457
-1.334439, 21.04598, 15.96682, 13506
-3.381671, 16.51735, 17.82125, 13519
-3.972647, 14.98403, 18.33676, 13532
-4.576523, 13.17364, 18.8496, 13545
-5.18556, 11.05294, 19.34963, 13558
-5.73565, 8.64485, 19.84221, 13571
-6.314618, 5.955819, 20.37469, 13584
-6.8137, 2.997957, 20.89963, 13597
-7.299684, -0.1822948, 21.44839, 13610
-7.697743, -3.419806, 21.97502, 13623
-8.064741, -6.657317, 22.5066, 13636
-8.356617, -9.894829, 23.06746, 13649
-8.524447, -13.13234, 23.62118, 13662
-8.644843, -16.36985, 24.18691, 13675
-8.583834, -19.60736, 24.77288, 13688
-8.483924, -22.84487, 25.36639, 13701
